code,type,subtype,importance,identifier,other,message,moreInfo,context
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.impl.serialization.CompactJavaSerializer$1,java.io.ObjectInputStream,The org.ehcache.impl.serialization.CompactJavaSerializer$1 class in the org.ehcache bundle uses java.io.ObjectInputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.ObjectInputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.impl.serialization.CompactJavaSerializer$1""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.impl.serialization.CompactJavaSerializer$OIS,java.io.InputStream,The org.ehcache.impl.serialization.CompactJavaSerializer$OIS class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.impl.serialization.CompactJavaSerializer$OIS""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.impl.serialization.CompactJavaSerializer$OIS,java.io.ObjectInputStream,The org.ehcache.impl.serialization.CompactJavaSerializer$OIS class in the org.ehcache bundle uses java.io.ObjectInputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.ObjectInputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.impl.serialization.CompactJavaSerializer$OIS""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.impl.serialization.PlainJavaSerializer,java.io.InputStream,The org.ehcache.impl.serialization.PlainJavaSerializer class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.impl.serialization.PlainJavaSerializer""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.impl.serialization.PlainJavaSerializer$OIS,java.io.InputStream,The org.ehcache.impl.serialization.PlainJavaSerializer$OIS class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.impl.serialization.PlainJavaSerializer$OIS""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.impl.serialization.PlainJavaSerializer$OIS,java.io.ObjectInputStream,The org.ehcache.impl.serialization.PlainJavaSerializer$OIS class in the org.ehcache bundle uses java.io.ObjectInputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.ObjectInputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.impl.serialization.PlainJavaSerializer$OIS""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.jsr107.internal.Jsr107CacheConfigurationParser,java.io.InputStream,The org.ehcache.jsr107.internal.Jsr107CacheConfigurationParser class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.jsr107.internal.Jsr107CacheConfigurationParser""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.jsr107.internal.Jsr107ServiceConfigurationParser,java.io.InputStream,The org.ehcache.jsr107.internal.Jsr107ServiceConfigurationParser class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.jsr107.internal.Jsr107ServiceConfigurationParser""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability,java.io.ByteArrayInputStream,The org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability class in the org.ehcache bundle uses java.io.ByteArrayInputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.ByteArrayInputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability,java.io.InputStream,The org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability,java.io.ObjectInputStream,The org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability class in the org.ehcache bundle uses java.io.ObjectInputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.ObjectInputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$1,java.io.InputStream,The org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$1 class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$1""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$1,java.io.ObjectInputStream,The org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$1 class in the org.ehcache bundle uses java.io.ObjectInputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.ObjectInputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$1""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$OIS,java.io.InputStream,The org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$OIS class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$OIS""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$OIS,java.io.ObjectInputStream,The org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$OIS class in the org.ehcache bundle uses java.io.ObjectInputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.ObjectInputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.shadow.org.terracotta.offheapstore.storage.portability.SerializablePortability$OIS""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.shadow.org.terracotta.offheapstore.util.ByteBufferInputStream,java.io.InputStream,The org.ehcache.shadow.org.terracotta.offheapstore.util.ByteBufferInputStream class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.shadow.org.terracotta.offheapstore.util.ByteBufferInputStream""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.sizeof.impl.AgentLoader,java.io.InputStream,The org.ehcache.sizeof.impl.AgentLoader class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.sizeof.impl.AgentLoader""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.xml.ConfigurationParser,java.io.InputStream,The org.ehcache.xml.ConfigurationParser class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.xml.ConfigurationParser""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.xml.ConfigurationParser,java.io.InputStreamReader,The org.ehcache.xml.ConfigurationParser class in the org.ehcache bundle uses java.io.InputStreamReader. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStreamReader"",""bundle"":""org.ehcache"",""class"":""org.ehcache.xml.ConfigurationParser""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.xml.DomUtil,java.io.InputStream,The org.ehcache.xml.DomUtil class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.xml.DomUtil""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.ehcache.xml.multi.XmlMultiConfiguration,java.io.InputStream,The org.ehcache.xml.multi.XmlMultiConfiguration class in the org.ehcache bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""org.ehcache"",""class"":""org.ehcache.xml.multi.XmlMultiConfiguration""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.h2.bnf.Bnf,java.io.ByteArrayInputStream,The org.h2.bnf.Bnf class in the com.h2database.mvstore bundle uses java.io.ByteArrayInputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.ByteArrayInputStream"",""bundle"":""com.h2database.mvstore"",""class"":""org.h2.bnf.Bnf""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.h2.bnf.Bnf,java.io.InputStream,The org.h2.bnf.Bnf class in the com.h2database.mvstore bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""com.h2database.mvstore"",""class"":""org.h2.bnf.Bnf""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.h2.bnf.Bnf,java.io.InputStreamReader,The org.h2.bnf.Bnf class in the com.h2database.mvstore bundle uses java.io.InputStreamReader. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStreamReader"",""bundle"":""com.h2database.mvstore"",""class"":""org.h2.bnf.Bnf""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.h2.command.dml.BackupCommand,java.io.InputStream,The org.h2.command.dml.BackupCommand class in the com.h2database.mvstore bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""com.h2database.mvstore"",""class"":""org.h2.command.dml.BackupCommand""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.h2.command.dml.Help,java.io.ByteArrayInputStream,The org.h2.command.dml.Help class in the com.h2database.mvstore bundle uses java.io.ByteArrayInputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.ByteArrayInputStream"",""bundle"":""com.h2database.mvstore"",""class"":""org.h2.command.dml.Help""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.h2.command.dml.Help,java.io.InputStream,The org.h2.command.dml.Help class in the com.h2database.mvstore bundle uses java.io.InputStream. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStream"",""bundle"":""com.h2database.mvstore"",""class"":""org.h2.command.dml.Help""},""type"":""java.io.inputstream""}"
DG,development.guideline,java.io.inputstream,ADVISORY,org.h2.command.dml.Help,java.io.InputStreamReader,The org.h2.command.dml.Help class in the com.h2database.mvstore bundle uses java.io.InputStreamReader. This may cause issues if used in AEM as a Cloud Service.,https://www.adobe.com/go/aem_pd_DG,"{""data"":{""toId"":""java.io.InputStreamReader"",""bundle"":""com.h2database.mvstore"",""class"":""org.h2.command.dml.Help""},""type"":""java.io.inputstream""}"
